2025-08-12 18:30:19.235804	https://www.encodeproject.org/report/?type=Annotation&annotation_type=element+gene+regulatory+interaction+predictions&software_used.software.name=distal-regulation-encode_re2g&status=released&field=%40id&field=accession&field=aliases&field=experimental_input&limit=all
ID	Accession	Aliases	Experimental input
/annotations/ENCSR961XBH/	ENCSR961XBH	jesse-engreitz:abc_predictions_SJSA1_ENCSR520WTV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_SJSA1_ENCSR520WTV_DNaseOnly	/experiments/ENCSR520WTV/
/annotations/ENCSR070OXK/	ENCSR070OXK	jesse-engreitz:abc_predictions_adrenal_gland_ENCSR962VJO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_adrenal_gland_ENCSR962VJO_DNaseOnly	/experiments/ENCSR962VJO/
/annotations/ENCSR827WYK/	ENCSR827WYK	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR546FUC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR546FUC_DNaseOnly	/experiments/ENCSR546FUC/
/annotations/ENCSR000MZA/	ENCSR000MZA	jesse-engreitz:abc_predictions_T-cell_ENCSR926SNI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-cell_ENCSR926SNI_DNaseOnly	/experiments/ENCSR926SNI/
/annotations/ENCSR284THK/	ENCSR284THK	jesse-engreitz:abc_predictions_Caco-2_ENCSR255STJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_Caco-2_ENCSR255STJ_DNaseOnly	/experiments/ENCSR255STJ/
/annotations/ENCSR372PKM/	ENCSR372PKM	jesse-engreitz:abc_predictions_T-cell_ENCSR934IKS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-cell_ENCSR934IKS_DNaseOnly	/experiments/ENCSR934IKS/
/annotations/ENCSR573TSU/	ENCSR573TSU	jesse-engreitz:abc_predictions_stimulated_activated_naive_CD8-positive__alpha-beta_T_cell_ENCSR114XWV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_naive_CD8-positive__alpha-beta_T_cell_ENCSR114XWV_DNaseOnly	/experiments/ENCSR114XWV/
/annotations/ENCSR153XYE/	ENCSR153XYE	jesse-engreitz:abc_predictions_hematopoietic_multipotent_progenitor_cell_ENCSR362JSZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_hematopoietic_multipotent_progenitor_cell_ENCSR362JSZ_DNaseOnly	/experiments/ENCSR362JSZ/
/annotations/ENCSR321WIU/	ENCSR321WIU	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR884ODJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR884ODJ_DNaseOnly	/experiments/ENCSR884ODJ/
/annotations/ENCSR254AIQ/	ENCSR254AIQ	jesse-engreitz:abc_predictions_adrenal_gland_ENCSR053ZKP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_adrenal_gland_ENCSR053ZKP_DNaseOnly	/experiments/ENCSR053ZKP/
/annotations/ENCSR568RIC/	ENCSR568RIC	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR998IXQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR998IXQ_DNaseOnly	/experiments/ENCSR998IXQ/
/annotations/ENCSR950MWY/	ENCSR950MWY	jesse-engreitz:abc_predictions_GM04504_ENCSR000EMP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_GM04504_ENCSR000EMP_DNaseOnly	/experiments/ENCSR000EMP/
/annotations/ENCSR405WTI/	ENCSR405WTI	jesse-engreitz:abc_predictions_T-cell_ENCSR627UDJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-cell_ENCSR627UDJ_DNaseOnly	/experiments/ENCSR627UDJ/
/annotations/ENCSR301ZYZ/	ENCSR301ZYZ	jesse-engreitz:abc_predictions_cardiac_muscle_cell_ENCSR842KCP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_cardiac_muscle_cell_ENCSR842KCP_DNaseOnly	/experiments/ENCSR842KCP/
/annotations/ENCSR312XZE/	ENCSR312XZE	jesse-engreitz:abc_predictions_thymus_ENCSR164PQJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_thymus_ENCSR164PQJ_DNaseOnly	/experiments/ENCSR164PQJ/
/annotations/ENCSR676IGH/	ENCSR676IGH	jesse-engreitz:abc_predictions_H7_ENCSR000EJO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_H7_ENCSR000EJO_DNaseOnly	/experiments/ENCSR000EJO/
/annotations/ENCSR387TLR/	ENCSR387TLR	jesse-engreitz:abc_predictions_T-cell_ENCSR420HOT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-cell_ENCSR420HOT_DNaseOnly	/experiments/ENCSR420HOT/
/annotations/ENCSR837AHR/	ENCSR837AHR	jesse-engreitz:abc_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR252NVI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR252NVI_DNaseOnly	/experiments/ENCSR252NVI/
/annotations/ENCSR149GUM/	ENCSR149GUM	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR494IWJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR494IWJ_DNaseOnly	/experiments/ENCSR494IWJ/
/annotations/ENCSR964DGT/	ENCSR964DGT	jesse-engreitz:abc_predictions_A549_ENCSR599WJC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_A549_ENCSR599WJC_DNaseOnly	/experiments/ENCSR599WJC/
/annotations/ENCSR644AAX/	ENCSR644AAX	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR314IOV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR314IOV_DNaseOnly	/experiments/ENCSR314IOV/
/annotations/ENCSR515IAE/	ENCSR515IAE	jesse-engreitz:abc_predictions_T-cell_ENCSR863LZT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-cell_ENCSR863LZT_DNaseOnly	/experiments/ENCSR863LZT/
/annotations/ENCSR814OFS/	ENCSR814OFS	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR496UJY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR496UJY_DNaseOnly	/experiments/ENCSR496UJY/
/annotations/ENCSR718VSK/	ENCSR718VSK	jesse-engreitz:abc_predictions_T-helper_2_cell_ENCSR655LUX_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-helper_2_cell_ENCSR655LUX_DNaseOnly	/experiments/ENCSR655LUX/
/annotations/ENCSR318PDY/	ENCSR318PDY	jesse-engreitz:abc_predictions_T-cell_ENCSR837ZSS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-cell_ENCSR837ZSS_DNaseOnly	/experiments/ENCSR837ZSS/
/annotations/ENCSR899YZA/	ENCSR899YZA	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR163BSC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR163BSC_DNaseOnly	/experiments/ENCSR163BSC/
/annotations/ENCSR530FUX/	ENCSR530FUX	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR287GYT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR287GYT_DNaseOnly	/experiments/ENCSR287GYT/
/annotations/ENCSR420PIO/	ENCSR420PIO	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR036ELY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR036ELY_DNaseOnly	/experiments/ENCSR036ELY/
/annotations/ENCSR687CON/	ENCSR687CON	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR543WNA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR543WNA_DNaseOnly	/experiments/ENCSR543WNA/
/annotations/ENCSR867WQF/	ENCSR867WQF	jesse-engreitz:abc_predictions_T-cell_ENCSR878ITC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-cell_ENCSR878ITC_DNaseOnly	/experiments/ENCSR878ITC/
/annotations/ENCSR110KGA/	ENCSR110KGA	jesse-engreitz:abc_predictions_frontal_cortex_ENCSR000EIK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_frontal_cortex_ENCSR000EIK_DNaseOnly	/experiments/ENCSR000EIK/
/annotations/ENCSR478GKR/	ENCSR478GKR	jesse-engreitz:abc_predictions_A549_ENCSR565WPR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_A549_ENCSR565WPR_DNaseOnly	/experiments/ENCSR565WPR/
/annotations/ENCSR054MMM/	ENCSR054MMM	jesse-engreitz:abc_predictions_A549_ENCSR136DNA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_A549_ENCSR136DNA_DNaseOnly	/experiments/ENCSR136DNA/
/annotations/ENCSR932TWZ/	ENCSR932TWZ	jesse-engreitz:abc_predictions_HepG2_ENCSR000EJV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_HepG2_ENCSR000EJV_DNaseOnly	/experiments/ENCSR000EJV/
/annotations/ENCSR847HUI/	ENCSR847HUI	jesse-engreitz:abc_predictions_bipolar_neuron_ENCSR626RVD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_bipolar_neuron_ENCSR626RVD_DNaseOnly	/experiments/ENCSR626RVD/
/annotations/ENCSR407ZOC/	ENCSR407ZOC	jesse-engreitz:abc_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR832THJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR832THJ_DNaseOnly	/experiments/ENCSR832THJ/
/annotations/ENCSR595ZOX/	ENCSR595ZOX	jesse-engreitz:abc_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR139PLJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR139PLJ_DNaseOnly	/experiments/ENCSR139PLJ/
/annotations/ENCSR277CMT/	ENCSR277CMT	jesse-engreitz:abc_predictions_spleen_ENCSR597UIG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_spleen_ENCSR597UIG_DNaseOnly	/experiments/ENCSR597UIG/
/annotations/ENCSR508BHW/	ENCSR508BHW	jesse-engreitz:abc_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR135XMY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR135XMY_DNaseOnly	/experiments/ENCSR135XMY/
/annotations/ENCSR303TRL/	ENCSR303TRL	jesse-engreitz:abc_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR969QKG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR969QKG_DNaseOnly	/experiments/ENCSR969QKG/
/annotations/ENCSR544QOQ/	ENCSR544QOQ	jesse-engreitz:abc_predictions_heart_right_ventricle_ENCSR928WMU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_heart_right_ventricle_ENCSR928WMU_DNaseOnly	/experiments/ENCSR928WMU/
/annotations/ENCSR411RGL/	ENCSR411RGL	jesse-engreitz:abc_predictions_HepG2_ENCSR149XIL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_HepG2_ENCSR149XIL_DNaseOnly	/experiments/ENCSR149XIL/
/annotations/ENCSR233OQV/	ENCSR233OQV	jesse-engreitz:abc_predictions_endothelial_cell_ENCSR541IET_DNaseOnly,jesse-engreitz:encode_re2g_predictions_endothelial_cell_ENCSR541IET_DNaseOnly	/experiments/ENCSR541IET/
/annotations/ENCSR428XIB/	ENCSR428XIB	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR670MKJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR670MKJ_DNaseOnly	/experiments/ENCSR670MKJ/
/annotations/ENCSR692TGS/	ENCSR692TGS	jesse-engreitz:abc_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR130HIE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR130HIE_DNaseOnly	/experiments/ENCSR130HIE/
/annotations/ENCSR746NSE/	ENCSR746NSE	jesse-engreitz:abc_predictions_chondrocyte_ENCSR970DQR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_chondrocyte_ENCSR970DQR_DNaseOnly	/experiments/ENCSR970DQR/
/annotations/ENCSR936SUR/	ENCSR936SUR	jesse-engreitz:abc_predictions_MCF-7_ENCSR000EKV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_MCF-7_ENCSR000EKV_DNaseOnly	/experiments/ENCSR000EKV/
/annotations/ENCSR458LPO/	ENCSR458LPO	jesse-engreitz:abc_predictions_renal_cortex_interstitium_ENCSR550UWM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_cortex_interstitium_ENCSR550UWM_DNaseOnly	/experiments/ENCSR550UWM/
/annotations/ENCSR233ZHZ/	ENCSR233ZHZ	jesse-engreitz:abc_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR669NQZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR669NQZ_DNaseOnly	/experiments/ENCSR669NQZ/
/annotations/ENCSR699EBL/	ENCSR699EBL	jesse-engreitz:abc_predictions_T47D_ENCSR000ELT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T47D_ENCSR000ELT_DNaseOnly	/experiments/ENCSR000ELT/
/annotations/ENCSR443ENA/	ENCSR443ENA	jesse-engreitz:abc_predictions_skeletal_muscle_cell_ENCSR000EQA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_skeletal_muscle_cell_ENCSR000EQA_DNaseOnly	/experiments/ENCSR000EQA/
/annotations/ENCSR403FEH/	ENCSR403FEH	jesse-engreitz:abc_predictions_placenta_ENCSR035QHH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_placenta_ENCSR035QHH_DNaseOnly	/experiments/ENCSR035QHH/
/annotations/ENCSR017FRF/	ENCSR017FRF	jesse-engreitz:abc_predictions_activated_CD4-positive__CD25-positive__alpha-beta_regulatory_T_cell_ENCSR133OSO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD4-positive__CD25-positive__alpha-beta_regulatory_T_cell_ENCSR133OSO_DNaseOnly	/experiments/ENCSR133OSO/
/annotations/ENCSR821GFE/	ENCSR821GFE	jesse-engreitz:abc_predictions_T47D_ENCSR000ELS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T47D_ENCSR000ELS_DNaseOnly	/experiments/ENCSR000ELS/
/annotations/ENCSR665THS/	ENCSR665THS	jesse-engreitz:abc_predictions_glomerular_visceral_epithelial_cell_ENCSR785BDQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_glomerular_visceral_epithelial_cell_ENCSR785BDQ_DNaseOnly	/experiments/ENCSR785BDQ/
/annotations/ENCSR154KHF/	ENCSR154KHF	jesse-engreitz:abc_predictions_dedifferentiated_amniotic_fluid_mesenchymal_stem_cell_ENCSR820WLP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dedifferentiated_amniotic_fluid_mesenchymal_stem_cell_ENCSR820WLP_DNaseOnly	/experiments/ENCSR820WLP/
/annotations/ENCSR486NIX/	ENCSR486NIX	jesse-engreitz:abc_predictions_placenta_ENCSR685PCS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_placenta_ENCSR685PCS_DNaseOnly	/experiments/ENCSR685PCS/
/annotations/ENCSR435XFY/	ENCSR435XFY	jesse-engreitz:abc_predictions_T47D_ENCSR000EQB_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T47D_ENCSR000EQB_DNaseOnly	/experiments/ENCSR000EQB/
/annotations/ENCSR852QIV/	ENCSR852QIV	jesse-engreitz:abc_predictions_naive_B_cell_ENCSR796PIM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_B_cell_ENCSR796PIM_DNaseOnly	/experiments/ENCSR796PIM/
/annotations/ENCSR569UEJ/	ENCSR569UEJ	jesse-engreitz:abc_predictions_ureter_ENCSR398JUP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_ureter_ENCSR398JUP_DNaseOnly	/experiments/ENCSR398JUP/
/annotations/ENCSR703QVQ/	ENCSR703QVQ	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR697FME_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR697FME_DNaseOnly	/experiments/ENCSR697FME/
/annotations/ENCSR264JNJ/	ENCSR264JNJ	jesse-engreitz:abc_predictions_myocyte_ENCSR000EPD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_myocyte_ENCSR000EPD_DNaseOnly	/experiments/ENCSR000EPD/
/annotations/ENCSR843GRX/	ENCSR843GRX	jesse-engreitz:abc_predictions_right_renal_pelvis_ENCSR540PVZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_renal_pelvis_ENCSR540PVZ_DNaseOnly	/experiments/ENCSR540PVZ/
/annotations/ENCSR721QAR/	ENCSR721QAR	jesse-engreitz:abc_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR060TTR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR060TTR_DNaseOnly	/experiments/ENCSR060TTR/
/annotations/ENCSR280CKF/	ENCSR280CKF	jesse-engreitz:abc_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR516JCM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR516JCM_DNaseOnly	/experiments/ENCSR516JCM/
/annotations/ENCSR781FMK/	ENCSR781FMK	jesse-engreitz:abc_predictions_inflammatory_macrophage_ENCSR593WXK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_inflammatory_macrophage_ENCSR593WXK_DNaseOnly	/experiments/ENCSR593WXK/
/annotations/ENCSR512ITP/	ENCSR512ITP	jesse-engreitz:abc_predictions_B_cell_ENCSR468AKF_DNaseOnly,jesse-engreitz:encode_re2g_predictions_B_cell_ENCSR468AKF_DNaseOnly	/experiments/ENCSR468AKF/
/annotations/ENCSR843ZVX/	ENCSR843ZVX	jesse-engreitz:abc_predictions_dermis_blood_vessel_endothelial_cell_ENCSR000ENY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dermis_blood_vessel_endothelial_cell_ENCSR000ENY_DNaseOnly	/experiments/ENCSR000ENY/
/annotations/ENCSR819OXZ/	ENCSR819OXZ	jesse-engreitz:abc_predictions_hepatocyte_ENCSR364MFN_DNaseOnly,jesse-engreitz:encode_re2g_predictions_hepatocyte_ENCSR364MFN_DNaseOnly	/experiments/ENCSR364MFN/
/annotations/ENCSR486JFE/	ENCSR486JFE	jesse-engreitz:abc_predictions_natural_killer_cell_ENCSR409ZBD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_natural_killer_cell_ENCSR409ZBD_DNaseOnly	/experiments/ENCSR409ZBD/
/annotations/ENCSR258DMJ/	ENCSR258DMJ	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR419KXU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dorsolateral_prefrontal_cortex_ENCSR419KXU_DNaseOnly	/experiments/ENCSR419KXU/
/annotations/ENCSR628IVL/	ENCSR628IVL	jesse-engreitz:abc_predictions_RKO_ENCSR429RHR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_RKO_ENCSR429RHR_DNaseOnly	/experiments/ENCSR429RHR/
/annotations/ENCSR671UVX/	ENCSR671UVX	jesse-engreitz:abc_predictions_activated_T-helper_9_cell_ENCSR433WOV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_T-helper_9_cell_ENCSR433WOV_DNaseOnly	/experiments/ENCSR433WOV/
/annotations/ENCSR409KGF/	ENCSR409KGF	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR555DLG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR555DLG_DNaseOnly	/experiments/ENCSR555DLG/
/annotations/ENCSR979YKL/	ENCSR979YKL	jesse-engreitz:abc_predictions_SW480_ENCSR217SET_DNaseOnly,jesse-engreitz:encode_re2g_predictions_SW480_ENCSR217SET_DNaseOnly	/experiments/ENCSR217SET/
/annotations/ENCSR045WCT/	ENCSR045WCT	jesse-engreitz:abc_predictions_GM18507_ENCSR000EJI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_GM18507_ENCSR000EJI_DNaseOnly	/experiments/ENCSR000EJI/
/annotations/ENCSR324QTX/	ENCSR324QTX	jesse-engreitz:abc_predictions_testis_ENCSR278FHC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_testis_ENCSR278FHC_DNaseOnly	/experiments/ENCSR278FHC/
/annotations/ENCSR273TFK/	ENCSR273TFK	jesse-engreitz:abc_predictions_B_cell_ENCSR891VOV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_B_cell_ENCSR891VOV_DNaseOnly	/experiments/ENCSR891VOV/
/annotations/ENCSR777HQL/	ENCSR777HQL	jesse-engreitz:abc_predictions_large_intestine_ENCSR874CAK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_large_intestine_ENCSR874CAK_DNaseOnly	/experiments/ENCSR874CAK/
/annotations/ENCSR851HOZ/	ENCSR851HOZ	jesse-engreitz:abc_predictions_B_cell_ENCSR381PXW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_B_cell_ENCSR381PXW_DNaseOnly	/experiments/ENCSR381PXW/
/annotations/ENCSR548KGZ/	ENCSR548KGZ	jesse-engreitz:abc_predictions_PC-3_ENCSR052AWE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_PC-3_ENCSR052AWE_DNaseOnly	/experiments/ENCSR052AWE/
/annotations/ENCSR027MJC/	ENCSR027MJC	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR849CYU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR849CYU_DNaseOnly	/experiments/ENCSR849CYU/
/annotations/ENCSR074ZJQ/	ENCSR074ZJQ	jesse-engreitz:abc_predictions_B_cell_ENCSR000EMJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_B_cell_ENCSR000EMJ_DNaseOnly	/experiments/ENCSR000EMJ/
/annotations/ENCSR778BSB/	ENCSR778BSB	jesse-engreitz:abc_predictions_large_intestine_ENCSR796SJV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_large_intestine_ENCSR796SJV_DNaseOnly	/experiments/ENCSR796SJV/
/annotations/ENCSR982SWE/	ENCSR982SWE	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR677XGD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR677XGD_DNaseOnly	/experiments/ENCSR677XGD/
/annotations/ENCSR465BPF/	ENCSR465BPF	jesse-engreitz:abc_predictions_colonic_mucosa_ENCSR994KTY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_colonic_mucosa_ENCSR994KTY_DNaseOnly	/experiments/ENCSR994KTY/
/annotations/ENCSR403BAJ/	ENCSR403BAJ	jesse-engreitz:abc_predictions_fibroblast_of_peridontal_ligament_ENCSR000EOI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_fibroblast_of_peridontal_ligament_ENCSR000EOI_DNaseOnly	/experiments/ENCSR000EOI/
/annotations/ENCSR677QGP/	ENCSR677QGP	jesse-engreitz:abc_predictions_T-cell_ENCSR541PUY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-cell_ENCSR541PUY_DNaseOnly	/experiments/ENCSR541PUY/
/annotations/ENCSR407KZM/	ENCSR407KZM	jesse-engreitz:abc_predictions_muscle_of_arm_ENCSR649PJN_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_arm_ENCSR649PJN_DNaseOnly	/experiments/ENCSR649PJN/
/annotations/ENCSR753VTY/	ENCSR753VTY	jesse-engreitz:abc_predictions_activated_T-cell_ENCSR771JQH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_T-cell_ENCSR771JQH_DNaseOnly	/experiments/ENCSR771JQH/
/annotations/ENCSR213PHH/	ENCSR213PHH	jesse-engreitz:abc_predictions_T-cell_ENCSR552TPH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-cell_ENCSR552TPH_DNaseOnly	/experiments/ENCSR552TPH/
/annotations/ENCSR589JEB/	ENCSR589JEB	jesse-engreitz:abc_predictions_dermis_microvascular_lymphatic_vessel_endothelial_cell_ENCSR000EOA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_dermis_microvascular_lymphatic_vessel_endothelial_cell_ENCSR000EOA_DNaseOnly	/experiments/ENCSR000EOA/
/annotations/ENCSR642LEN/	ENCSR642LEN	jesse-engreitz:abc_predictions_T-cell_ENCSR803JVQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-cell_ENCSR803JVQ_DNaseOnly	/experiments/ENCSR803JVQ/
/annotations/ENCSR805ZSO/	ENCSR805ZSO	jesse-engreitz:abc_predictions_muscle_of_back_ENCSR174GXG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_back_ENCSR174GXG_DNaseOnly	/experiments/ENCSR174GXG/
/annotations/ENCSR579QEN/	ENCSR579QEN	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR284GAG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR284GAG_DNaseOnly	/experiments/ENCSR284GAG/
/annotations/ENCSR190YDU/	ENCSR190YDU	jesse-engreitz:abc_predictions_A549_ENCSR837VHE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_A549_ENCSR837VHE_DNaseOnly	/experiments/ENCSR837VHE/
/annotations/ENCSR184DXI/	ENCSR184DXI	jesse-engreitz:abc_predictions_T-cell_ENCSR815DWW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-cell_ENCSR815DWW_DNaseOnly	/experiments/ENCSR815DWW/
/annotations/ENCSR469LLJ/	ENCSR469LLJ	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR226LVB_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR226LVB_DNaseOnly	/experiments/ENCSR226LVB/
/annotations/ENCSR690GUE/	ENCSR690GUE	jesse-engreitz:abc_predictions_adrenal_gland_ENCSR259GYP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_adrenal_gland_ENCSR259GYP_DNaseOnly	/experiments/ENCSR259GYP/
